timestamp, power.draw [W]
2025/04/21 18:35:03.433, 271.24 W
2025/04/21 18:35:03.443, 274.22 W
2025/04/21 18:35:03.453, 274.22 W
2025/04/21 18:35:03.463, 274.22 W
2025/04/21 18:35:03.473, 274.22 W
2025/04/21 18:35:03.483, 274.22 W
2025/04/21 18:35:03.493, 274.22 W
2025/04/21 18:35:03.503, 274.22 W
2025/04/21 18:35:03.514, 274.22 W
2025/04/21 18:35:03.524, 274.22 W
2025/04/21 18:35:03.534, 274.22 W
2025/04/21 18:35:03.544, 275.63 W
2025/04/21 18:35:03.554, 275.63 W
2025/04/21 18:35:03.564, 275.63 W
2025/04/21 18:35:03.574, 275.63 W
2025/04/21 18:35:03.584, 275.63 W
2025/04/21 18:35:03.595, 275.63 W
2025/04/21 18:35:03.605, 275.63 W
2025/04/21 18:35:03.615, 275.63 W
2025/04/21 18:35:03.625, 275.63 W
2025/04/21 18:35:03.635, 275.63 W
2025/04/21 18:35:03.645, 276.44 W
2025/04/21 18:35:03.655, 276.44 W
2025/04/21 18:35:03.665, 276.44 W
2025/04/21 18:35:03.676, 276.44 W
2025/04/21 18:35:03.686, 276.44 W
2025/04/21 18:35:03.696, 276.44 W
2025/04/21 18:35:03.706, 276.44 W
2025/04/21 18:35:03.716, 276.44 W
2025/04/21 18:35:03.726, 276.44 W
2025/04/21 18:35:03.736, 276.44 W
2025/04/21 18:35:03.747, 277.05 W
2025/04/21 18:35:03.757, 277.05 W
2025/04/21 18:35:03.767, 277.05 W
2025/04/21 18:35:03.777, 277.05 W
2025/04/21 18:35:03.787, 277.05 W
2025/04/21 18:35:03.797, 277.05 W
2025/04/21 18:35:03.807, 277.05 W
2025/04/21 18:35:03.817, 277.05 W
2025/04/21 18:35:03.828, 277.05 W
2025/04/21 18:35:03.838, 277.70 W
2025/04/21 18:35:03.848, 277.70 W
2025/04/21 18:35:03.858, 277.70 W
2025/04/21 18:35:03.868, 277.70 W
2025/04/21 18:35:03.878, 277.70 W
2025/04/21 18:35:03.888, 277.70 W
2025/04/21 18:35:03.898, 277.70 W
2025/04/21 18:35:03.909, 277.70 W
2025/04/21 18:35:03.919, 277.70 W
2025/04/21 18:35:03.929, 277.70 W
2025/04/21 18:35:03.939, 278.33 W
2025/04/21 18:35:03.949, 278.33 W
2025/04/21 18:35:03.959, 278.33 W
2025/04/21 18:35:03.969, 278.33 W
2025/04/21 18:35:03.979, 278.33 W
2025/04/21 18:35:03.990, 278.33 W
2025/04/21 18:35:04.000, 278.33 W
2025/04/21 18:35:04.010, 278.33 W
2025/04/21 18:35:04.020, 278.33 W
2025/04/21 18:35:04.030, 278.33 W
2025/04/21 18:35:04.040, 279.01 W
2025/04/21 18:35:04.050, 279.01 W
2025/04/21 18:35:04.060, 279.01 W
2025/04/21 18:35:04.071, 279.01 W
2025/04/21 18:35:04.081, 279.01 W
2025/04/21 18:35:04.091, 279.01 W
2025/04/21 18:35:04.101, 279.01 W
2025/04/21 18:35:04.111, 279.01 W
2025/04/21 18:35:04.121, 279.01 W
2025/04/21 18:35:04.131, 279.01 W
2025/04/21 18:35:04.141, 279.59 W
2025/04/21 18:35:04.152, 279.59 W
2025/04/21 18:35:04.162, 279.59 W
2025/04/21 18:35:04.172, 279.59 W
2025/04/21 18:35:04.182, 279.59 W
2025/04/21 18:35:04.192, 279.59 W
2025/04/21 18:35:04.202, 279.59 W
2025/04/21 18:35:04.212, 279.59 W
2025/04/21 18:35:04.222, 279.59 W
2025/04/21 18:35:04.233, 279.59 W
2025/04/21 18:35:04.243, 280.04 W
2025/04/21 18:35:04.253, 280.04 W
2025/04/21 18:35:04.263, 280.04 W
2025/04/21 18:35:04.273, 280.04 W
2025/04/21 18:35:04.283, 280.04 W
2025/04/21 18:35:04.293, 280.04 W
2025/04/21 18:35:04.303, 280.04 W
2025/04/21 18:35:04.314, 280.04 W
2025/04/21 18:35:04.324, 280.04 W
2025/04/21 18:35:04.334, 280.04 W
2025/04/21 18:35:04.344, 280.55 W
2025/04/21 18:35:04.354, 280.55 W
2025/04/21 18:35:04.364, 280.55 W
2025/04/21 18:35:04.374, 280.55 W
2025/04/21 18:35:04.385, 280.55 W
2025/04/21 18:35:04.395, 280.55 W
2025/04/21 18:35:04.405, 280.55 W
2025/04/21 18:35:04.415, 280.55 W
2025/04/21 18:35:04.425, 280.55 W
2025/04/21 18:35:04.435, 280.55 W
2025/04/21 18:35:04.445, 281.13 W
2025/04/21 18:35:04.455, 281.13 W
2025/04/21 18:35:04.465, 281.13 W
2025/04/21 18:35:04.476, 281.13 W
2025/04/21 18:35:04.486, 281.13 W
2025/04/21 18:35:04.496, 281.13 W
2025/04/21 18:35:04.506, 281.13 W
2025/04/21 18:35:04.516, 281.13 W
2025/04/21 18:35:04.526, 281.13 W
