timestamp, power.draw [W]
2025/04/21 18:31:09.685, 157.29 W
2025/04/21 18:31:09.695, 157.29 W
2025/04/21 18:31:09.705, 157.29 W
2025/04/21 18:31:09.716, 157.33 W
2025/04/21 18:31:09.726, 157.33 W
2025/04/21 18:31:09.736, 157.33 W
2025/04/21 18:31:09.746, 157.33 W
2025/04/21 18:31:09.756, 157.33 W
2025/04/21 18:31:09.766, 157.33 W
2025/04/21 18:31:09.776, 157.33 W
2025/04/21 18:31:09.787, 157.33 W
2025/04/21 18:31:09.797, 157.33 W
2025/04/21 18:31:09.807, 157.33 W
2025/04/21 18:31:09.817, 157.38 W
2025/04/21 18:31:09.827, 157.38 W
2025/04/21 18:31:09.837, 157.38 W
2025/04/21 18:31:09.847, 157.38 W
2025/04/21 18:31:09.857, 157.38 W
2025/04/21 18:31:09.868, 157.38 W
2025/04/21 18:31:09.878, 157.38 W
2025/04/21 18:31:09.888, 157.38 W
2025/04/21 18:31:09.898, 157.38 W
2025/04/21 18:31:09.908, 157.38 W
2025/04/21 18:31:09.918, 157.44 W
2025/04/21 18:31:09.928, 157.44 W
2025/04/21 18:31:09.938, 157.44 W
2025/04/21 18:31:09.949, 157.44 W
2025/04/21 18:31:09.959, 157.44 W
2025/04/21 18:31:09.969, 157.44 W
2025/04/21 18:31:09.979, 157.44 W
2025/04/21 18:31:09.989, 157.44 W
2025/04/21 18:31:09.999, 157.44 W
2025/04/21 18:31:10.009, 157.44 W
2025/04/21 18:31:10.019, 157.48 W
2025/04/21 18:31:10.029, 157.48 W
2025/04/21 18:31:10.040, 157.48 W
2025/04/21 18:31:10.050, 157.48 W
2025/04/21 18:31:10.060, 157.48 W
2025/04/21 18:31:10.070, 157.48 W
2025/04/21 18:31:10.080, 157.48 W
2025/04/21 18:31:10.090, 157.48 W
2025/04/21 18:31:10.100, 157.48 W
2025/04/21 18:31:10.110, 157.52 W
2025/04/21 18:31:10.121, 157.52 W
2025/04/21 18:31:10.131, 157.52 W
2025/04/21 18:31:10.141, 157.52 W
2025/04/21 18:31:10.151, 157.52 W
2025/04/21 18:31:10.161, 157.52 W
2025/04/21 18:31:10.171, 157.52 W
2025/04/21 18:31:10.181, 157.52 W
2025/04/21 18:31:10.191, 157.52 W
2025/04/21 18:31:10.202, 157.52 W
2025/04/21 18:31:10.212, 157.55 W
